batter_id,batter_trackman_id,exact_game_count,row_count,second_tm_id,second_exact_games,margin,ratio,left_consistency,right_consistency,hand_match_rate,n_candidates,mapping_confidence,mapping_confidence_bucket,mapping_selected_loose,mapping_selected_medium,mapping_selected_strict
24309,676646,61,1094,,0,61,61.0,1.0,1.0,1.0,1,4.127134385045092,very_high,True,True,True
23472,64014,59,488,,0,59,59.0,1.0,1.0,1.0,1,4.0943445622221,very_high,True,True,True
23715,69428,58,593,,0,58,58.0,1.0,1.0,1.0,1,4.07753744390572,very_high,True,True,True
23001,65462,57,648,,0,57,57.0,1.0,1.0,1.0,1,4.060443010546419,very_high,True,True,True
24500,54812,57,711,,0,57,57.0,1.0,1.0,1.0,1,4.060443010546419,very_high,True,True,True
20889,71184,56,434,,0,56,56.0,1.0,1.0,1.0,1,4.04305126783455,very_high,True,True,True
23179,65269,56,546,,0,56,56.0,1.0,1.0,1.0,1,4.04305126783455,very_high,True,True,True
23396,67006,56,583,,0,56,56.0,1.0,1.0,1.0,1,4.04305126783455,very_high,True,True,True
24180,52348,56,718,,0,56,56.0,1.0,1.0,1.0,1,4.04305126783455,very_high,True,True,True
23436,68330,55,549,,0,55,55.0,1.0,1.0,1.0,1,4.02535169073515,very_high,True,True,True
24400,53344,55,612,,0,55,55.0,1.0,1.0,1.0,1,4.02535169073515,very_high,True,True,True
21617,74215,54,565,,0,54,54.0,1.0,1.0,1.0,1,4.007333185232471,very_high,True,True,True
22716,64944,54,510,,0,54,54.0,1.0,1.0,1.0,1,4.007333185232471,very_high,True,True,True
23670,64501,54,509,,0,54,54.0,1.0,1.0,1.0,1,4.007333185232471,very_high,True,True,True
24263,592656,54,891,,0,54,54.0,1.0,1.0,1.0,1,4.007333185232471,very_high,True,True,True
23835,69802,53,368,,0,53,53.0,1.0,1.0,1.0,1,3.9889840465642745,very_high,True,True,True
24245,666247,53,470,,0,53,53.0,1.0,1.0,1.0,1,3.9889840465642745,very_high,True,True,True
21278,64793,52,408,,0,52,52.0,1.0,0.9811320754716981,1.0,1,3.8953807453718934,very_high,True,True,True
22841,64213,52,348,,0,52,52.0,1.0,1.0,1.0,1,3.970291913552122,very_high,True,True,True
24496,54805,52,652,,0,52,52.0,1.0,1.0,1.0,1,3.970291913552122,very_high,True,True,True
21865,76509,51,436,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
22025,78643,51,566,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23064,65905,51,413,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23108,65869,51,514,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23701,64704,51,525,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23705,69705,51,581,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23989,50066,51,512,,0,51,51.0,1.0,1.0,1.0,1,3.9512437185814275,very_high,True,True,True
23505,68646,50,538,,0,50,50.0,1.0,1.0,1.0,1,3.9318256327243257,very_high,True,True,True
23760,69825,50,600,,0,50,50.0,1.0,1.0,1.0,1,3.9318256327243257,very_high,True,True,True
24569,54344,50,754,,0,50,50.0,1.0,1.0,1.0,1,3.9318256327243257,very_high,True,True,True
21892,76100,49,592,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
22160,79705,49,507,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
22392,62353,49,405,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
23347,67539,49,469,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
23425,68100,49,561,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
23474,64011,49,311,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
23529,64469,49,464,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
23706,69706,49,471,,0,49,49.0,1.0,1.0,1.0,1,3.912023005428146,very_high,True,True,True
22344,61204,48,372,,0,48,48.0,1.0,1.0,1.0,1,3.8918202981106265,very_high,True,True,True
22830,66203,47,295,,0,47,47.0,1.0,1.0,1.0,1,3.871201010907891,very_high,True,True,True
23234,67123,46,385,52154.0,1,45,46.0,0.9787234042553191,1.0,1.0,2,3.768229567631121,very_high,True,True,True
22822,64260,45,358,,0,45,45.0,1.0,1.0,1.0,1,3.828641396489095,very_high,True,True,True
23734,68204,45,340,,0,45,45.0,1.0,1.0,1.0,1,3.828641396489095,very_high,True,True,True
24022,51003,45,373,68906.0,1,44,45.0,0.9574468085106383,1.0,1.0,3,3.6657204860001977,very_high,True,True,True
22748,64086,44,433,,0,44,44.0,1.0,1.0,1.0,1,3.8066624897703196,very_high,True,True,True
24005,488681,44,706,,0,44,44.0,1.0,1.0,1.0,1,3.8066624897703196,very_high,True,True,True
22807,65157,43,579,54815.0,1,42,43.0,0.9555555555555556,1.0,1.0,3,3.6160034279663384,very_high,True,True,True
22886,66354,43,298,,0,43,43.0,1.0,1.0,1.0,1,3.784189633918261,very_high,True,True,True
23521,60288,43,387,,0,43,43.0,1.0,1.0,1.0,1,3.784189633918261,very_high,True,True,True
24191,52305,43,470,,0,43,43.0,1.0,1.0,1.0,1,3.784189633918261,very_high,True,True,True
24542,676950,43,659,,0,43,43.0,1.0,1.0,1.0,1,3.784189633918261,very_high,True,True,True
22382,62797,42,433,,0,42,42.0,1.0,1.0,1.0,1,3.7612001156935624,very_high,True,True,True
22514,79290,42,365,,0,42,42.0,1.0,1.0,1.0,1,3.7612001156935624,very_high,True,True,True
23153,578268,42,434,,0,42,42.0,1.0,1.0,1.0,1,3.7612001156935624,very_high,True,True,True
23418,65109,42,534,,0,42,42.0,1.0,1.0,1.0,1,3.7612001156935624,very_high,True,True,True
24462,608384,42,654,,0,42,42.0,1.0,1.0,1.0,1,3.7612001156935624,very_high,True,True,True
22777,65040,41,324,,0,41,41.0,1.0,1.0,1.0,1,3.7376696182833684,very_high,True,True,True
23965,50996,41,490,,0,41,41.0,1.0,1.0,1.0,1,3.7376696182833684,very_high,True,True,True
23864,50115,40,424,66112.0,1,39,40.0,0.975609756097561,1.0,1.0,2,3.622997138248105,very_high,True,True,True
23662,69636,39,292,,0,39,39.0,1.0,1.0,1.0,1,3.6888794541139363,very_high,True,True,True
23726,68407,39,341,,0,39,39.0,1.0,1.0,1.0,1,3.6888794541139363,very_high,True,True,True
23976,50312,39,275,,0,39,39.0,1.0,1.0,1.0,1,3.6888794541139363,very_high,True,True,True
24068,51403,39,390,,0,39,39.0,1.0,1.0,1.0,1,3.6888794541139363,very_high,True,True,True
24158,52103,39,344,,0,39,39.0,1.0,1.0,1.0,1,3.6888794541139363,very_high,True,True,True
23116,65464,38,259,,0,38,38.0,1.0,1.0,1.0,1,3.6635616461296463,very_high,True,True,True
23635,571830,38,528,,0,38,38.0,1.0,1.0,1.0,1,3.6635616461296463,very_high,True,True,True
24490,54108,38,436,,0,38,38.0,1.0,1.0,1.0,1,3.6635616461296463,very_high,True,True,True
21174,71842,37,311,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
22571,62409,37,403,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
22696,65136,37,476,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
22763,62908,37,345,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
22943,66662,37,408,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
23470,68507,37,245,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
23733,69203,37,396,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
24016,51106,37,394,,0,37,37.0,1.0,1.0,1.0,1,3.6375861597263857,very_high,True,True,True
23739,69207,36,379,,0,36,36.0,1.0,1.0,1.0,1,3.6109179126442243,very_high,True,True,True
23750,69332,36,425,,0,36,36.0,1.0,1.0,1.0,1,3.6109179126442243,very_high,True,True,True
23919,50600,36,343,,0,36,36.0,1.0,1.0,1.0,1,3.6109179126442243,very_high,True,True,True
24221,656847,36,512,,0,36,36.0,1.0,1.0,1.0,1,3.6109179126442243,very_high,True,True,True
23551,68805,35,276,,0,35,35.0,1.0,1.0,1.0,1,3.58351893845611,very_high,True,True,True
23841,607111,35,523,,0,35,35.0,1.0,1.0,1.0,1,3.58351893845611,very_high,True,True,True
24150,541650,35,593,,0,35,35.0,1.0,1.0,1.0,1,3.58351893845611,very_high,True,True,True
24159,52105,35,306,,0,35,35.0,1.0,1.0,1.0,1,3.58351893845611,very_high,True,True,True
24008,594953,34,567,,0,34,34.0,1.0,1.0,1.0,1,3.5553480614894135,very_high,True,True,True
22101,79198,33,125,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
22817,64100,33,219,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
22872,65362,33,475,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
23186,66233,33,262,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
23264,67900,33,215,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
23330,67807,33,356,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
23562,63559,33,255,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
23768,69950,33,526,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
24315,53992,33,331,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
24479,54166,33,417,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
24480,54156,33,290,,0,33,33.0,1.0,1.0,1.0,1,3.5263605246161616,very_high,True,True,True
20946,70410,32,373,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
21511,73213,32,327,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
22553,63634,32,286,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
23842,519295,32,486,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
23844,451713,32,477,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
24139,592387,32,469,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
24149,643269,32,466,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
24492,54112,32,405,,0,32,32.0,1.0,1.0,1.0,1,3.4965075614664802,very_high,True,True,True
24091,51303,31,277,,0,31,31.0,1.0,1.0,1.0,1,3.4657359027997265,very_high,True,True,True
24413,53400,31,266,,0,31,31.0,1.0,1.0,1.0,1,3.4657359027997265,very_high,True,True,True
23671,69530,30,493,,0,30,30.0,1.0,1.0,1.0,1,3.4339872044851463,very_high,True,True,True
24023,501660,30,468,,0,30,30.0,1.0,1.0,1.0,1,3.4339872044851463,very_high,True,True,True
24464,592348,30,507,,0,30,30.0,1.0,1.0,1.0,1,3.4339872044851463,very_high,True,True,True
23881,573135,29,514,,0,29,29.0,1.0,1.0,1.0,1,3.4011973816621555,very_high,True,True,True
24426,53058,29,298,,0,29,29.0,1.0,1.0,1.0,1,3.4011973816621555,very_high,True,True,True
24582,54307,29,295,,0,29,29.0,1.0,1.0,1.0,1,3.4011973816621555,very_high,True,True,True
22374,62164,28,322,,0,28,28.0,1.0,1.0,1.0,1,3.367295829986474,very_high,True,True,True
23945,50204,28,227,,0,28,28.0,1.0,1.0,1.0,1,3.367295829986474,very_high,True,True,True
24304,596825,28,462,,0,28,28.0,1.0,1.0,1.0,1,3.367295829986474,very_high,True,True,True
22893,65514,27,250,,0,27,27.0,1.0,1.0,1.0,1,3.332204510175204,very_high,True,True,True
23847,607776,27,455,,0,27,27.0,1.0,1.0,1.0,1,3.332204510175204,very_high,True,True,True
23975,50304,27,300,,0,27,27.0,1.0,1.0,1.0,1,3.332204510175204,very_high,True,True,True
24086,51359,27,408,,0,27,27.0,1.0,1.0,1.0,1,3.332204510175204,very_high,True,True,True
24090,51302,27,291,,0,27,27.0,1.0,1.0,1.0,1,3.332204510175204,very_high,True,True,True
22800,64164,26,323,,0,26,26.0,1.0,1.0,1.0,1,3.295836866004329,very_high,True,True,True
23004,66462,26,202,,0,26,26.0,1.0,1.0,1.0,1,3.295836866004329,very_high,True,True,True
24019,51112,26,272,,0,26,26.0,1.0,1.0,1.0,1,3.295836866004329,very_high,True,True,True
24148,571506,26,412,,0,26,26.0,1.0,1.0,1.0,1,3.295836866004329,very_high,True,True,True
24177,605196,26,364,,0,26,26.0,1.0,1.0,1.0,1,3.295836866004329,very_high,True,True,True
24383,53569,25,167,,0,25,25.0,1.0,1.0,1.0,1,3.258096538021482,very_high,True,True,True
24402,53302,25,253,,0,25,25.0,1.0,1.0,1.0,1,3.258096538021482,very_high,True,True,True
23723,69416,24,208,,0,24,24.0,1.0,1.0,1.0,1,3.2188758248682006,very_high,True,True,True
24630,676724,24,393,,0,24,24.0,1.0,1.0,1.0,1,3.2188758248682006,very_high,True,True,True
23702,69702,23,250,,0,23,23.0,1.0,1.0,1.0,1,3.1780538303479458,very_high,True,True,True
24567,54305,23,262,,0,23,23.0,1.0,1.0,1.0,1,3.1780538303479458,very_high,True,True,True
22679,64499,22,158,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
22737,64117,22,225,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
23290,67363,22,209,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
23531,68466,22,190,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
23553,79530,22,264,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
24143,571679,22,284,,0,22,22.0,1.0,1.0,1.0,1,3.1354942159291497,very_high,True,True,True
22766,64890,21,222,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
22813,66109,21,211,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
22934,66615,21,241,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
23227,67169,21,167,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
23524,64410,21,219,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
24274,52424,21,212,,0,21,21.0,1.0,1.0,1.0,1,3.091042453358316,very_high,True,True,True
22281,61114,20,216,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
22574,63435,20,163,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
22613,62917,20,287,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
22900,65503,20,235,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
24308,501571,20,339,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
24532,54214,20,194,,0,20,20.0,1.0,1.0,1.0,1,3.044522437723423,very_high,True,True,True
21848,76720,19,167,,0,19,19.0,1.0,1.0,1.0,1,2.995732273553991,high,True,True,False
23467,63593,19,142,,0,19,19.0,1.0,1.0,1.0,1,2.995732273553991,high,True,True,False
23483,68089,19,148,,0,19,19.0,1.0,1.0,1.0,1,2.995732273553991,high,True,True,False
23700,63703,19,157,,0,19,19.0,1.0,1.0,1.0,1,2.995732273553991,high,True,True,False
23957,50208,19,238,,0,19,19.0,1.0,1.0,1.0,1,2.995732273553991,high,True,True,False
22002,60100,18,204,,0,18,18.0,1.0,1.0,1.0,1,2.9444389791664403,high,True,True,False
23241,67202,18,144,,0,18,18.0,1.0,1.0,1.0,1,2.9444389791664403,high,True,True,False
23300,67610,18,194,,0,18,18.0,1.0,1.0,1.0,1,2.9444389791664403,high,True,True,False
23608,68909,18,152,,0,18,18.0,1.0,1.0,1.0,1,2.9444389791664403,high,True,True,False
24296,52704,18,139,,0,18,18.0,1.0,1.0,1.0,1,2.9444389791664403,high,True,True,False
22774,63360,17,169,,0,17,17.0,1.0,1.0,1.0,1,2.8903717578961645,high,True,True,False
24145,51706,17,192,,0,17,17.0,1.0,1.0,1.0,1,2.8903717578961645,high,True,True,False
24348,53168,17,218,,0,17,17.0,1.0,1.0,1.0,1,2.8903717578961645,high,True,True,False
24632,650331,17,291,,0,17,17.0,1.0,1.0,1.0,1,2.8903717578961645,high,True,True,False
21131,71432,16,153,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
21381,72546,16,134,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
21835,76869,16,136,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
22148,79300,16,95,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
23146,63895,16,108,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
23253,64209,16,115,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
23900,50848,16,172,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
23906,50868,16,140,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
23918,50657,16,169,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
24163,547004,16,211,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
24297,52705,16,146,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
24350,53105,16,147,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
24491,54110,16,85,,0,16,16.0,1.0,1.0,1.0,1,2.833213344056216,high,True,True,False
22137,79465,15,166,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
22773,65120,15,160,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
23579,68707,15,208,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
23974,50906,15,75,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
24132,51762,15,128,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
24214,52568,15,119,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
24345,53160,15,116,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
24375,53568,15,186,,0,15,15.0,1.0,1.0,1.0,1,2.772588722239781,high,True,True,False
24046,51560,14,130,,0,14,14.0,1.0,1.0,1.0,1,2.70805020110221,high,True,True,False
24278,52405,14,80,,0,14,14.0,1.0,1.0,1.0,1,2.70805020110221,high,True,True,False
24481,54164,14,82,,0,14,14.0,1.0,1.0,1.0,1,2.70805020110221,high,True,True,False
22104,79113,13,125,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
22454,76368,13,96,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
22733,63088,13,99,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
22745,63448,13,103,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
22852,65304,13,158,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
23200,66968,13,69,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24128,51764,13,164,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24134,51701,13,123,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24160,52121,13,169,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24255,52001,13,144,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24371,657434,13,239,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
24418,53404,13,166,,0,13,13.0,1.0,1.0,1.0,1,2.6390573296152584,high,True,True,False
21458,73342,12,169,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
23205,66963,12,119,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
23712,69403,12,109,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
23788,69056,12,114,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
23839,69804,12,122,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
24031,51005,12,135,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
24210,52516,12,125,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
24353,53103,12,122,,0,12,12.0,1.0,1.0,1.0,1,2.5649493574615367,high,True,True,False
22460,77654,11,94,,0,11,11.0,1.0,1.0,1.0,1,2.4849066497880004,high,True,True,False
22902,66508,11,114,,0,11,11.0,1.0,1.0,1.0,1,2.4849066497880004,high,True,True,False
23144,66833,11,137,,0,11,11.0,1.0,1.0,1.0,1,2.4849066497880004,high,True,True,False
23752,69366,11,100,,0,11,11.0,1.0,1.0,1.0,1,2.4849066497880004,high,True,True,False
23992,50092,11,122,,0,11,11.0,1.0,1.0,1.0,1,2.4849066497880004,high,True,True,False
23028,63913,10,133,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
23546,68869,10,86,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
23773,69980,10,103,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
23971,50903,10,117,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
24014,51103,10,65,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
24034,51009,10,112,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
24280,52402,10,88,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
24403,53303,10,92,,0,10,10.0,1.0,1.0,1.0,1,2.3978952727983707,high,True,True,False
21401,73153,9,38,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
22629,63903,9,108,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23299,63636,9,61,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23341,67760,9,82,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23432,68117,9,60,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23507,68614,9,94,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23742,69210,9,91,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23753,69363,9,49,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23780,69900,9,121,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23789,69064,9,106,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23899,50840,9,144,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23905,50819,9,88,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
23996,50007,9,77,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24101,51269,9,133,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24137,51704,9,78,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24357,53795,9,86,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24528,54205,9,70,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24529,54236,9,123,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
24593,54408,9,86,,0,9,9.0,1.0,1.0,1.0,1,2.302585092994046,high,True,True,False
21288,72456,8,63,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
21577,74846,8,37,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
23147,66807,8,85,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
23242,67265,8,110,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
23980,578628,8,89,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
24260,52002,8,62,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
24536,54219,8,61,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
24590,54460,8,66,,0,8,8.0,1.0,1.0,1.0,1,2.1972245773362196,high,True,True,False
20984,70756,7,39,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
21786,76158,7,59,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
22225,60605,7,56,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
22439,62893,7,53,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
23263,67993,7,44,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
23469,63558,7,71,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
23861,50110,7,34,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
23926,50608,7,35,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24006,50214,7,104,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24079,51996,7,37,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24106,51298,7,81,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24108,51200,7,63,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24130,51767,7,97,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24385,53587,7,70,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24574,54394,7,93,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
24578,54303,7,68,,0,7,7.0,1.0,1.0,1.0,1,2.0794415416798357,high,True,True,False
22132,79234,6,38,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
22258,60184,6,51,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
22684,64706,6,43,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
22758,64493,6,76,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
22762,79364,6,55,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
23000,65412,6,38,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
23180,66202,6,41,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
23262,67944,6,53,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
23395,67063,6,39,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
23492,68002,6,41,,0,6,6.0,1.0,1.0,1.0,1,1.9459101490553132,medium,True,True,False
